ApplNo,ProductNo,TECode
217350,002,AB
217350,003,AB
217350,004,AB
217350,005,AB
209755,001,AB
209755,002,AB
209755,003,AB
209755,004,AB
209755,005,AB
213590,001,AB
213590,002,AB
213590,003,AB
213590,004,AB
213590,005,AB
216788,001,AB
216788,002,AB
216788,003,AB
216788,004,AB
216788,005,AB
212144,001,AB
212144,002,AB
212144,003,AB
212144,004,AB
212144,005,AB
212996,001,AB
212996,002,AB
212996,003,AB
212996,004,AB
212996,005,AB
213327,001,AB
213327,002,AB
213327,003,AB
213327,004,AB
213327,005,AB
214827,001,AB
214827,002,AB
214827,003,AB
214827,004,AB
215659,001,AB
215659,002,AB
215659,003,AB
215659,004,AB
215659,005,AB
083386,001,AB
084112,001,AB
084113,001,AB
084114,001,AB
084115,001,AB
212630,001,AB
212630,002,AB
212630,003,AB
212630,004,AB
212630,005,AB
213368,001,AB
213368,002,AB
213368,003,AB
213368,004,AB
213368,005,AB
214129,001,AB
214129,002,AB
216262,001,AB
216262,002,AB
213412,001,AB
213412,002,AB
207204,001,AB
207204,002,AB
210742,001,AB
210742,002,AB
211063,001,AB
211063,002,AB
211320,001,AB
211320,002,AB
209162,001,AB
209162,002,AB
215587,001,AB
215587,002,AB
086831,002,AB
086831,001,AB
206904,001,AB
206904,002,AB
212878,001,AB
212875,001,AB
089286,002,AB
089286,001,AB
207222,001,AB
207222,002,AB
211627,001,AB
211627,002,AB
207813,001,AB
207813,002,AB
215540,001,AA
212047,001,AB
212047,002,AB
089853,002,AB
089853,001,AA
089853,003,AB
214702,001,AA
214941,001,AB
214941,002,AA
214941,003,AB
211849,001,AB
211849,002,AA
211849,003,AB
207483,001,AA
040861,001,AB
040861,002,AB
212253,001,AB
212254,001,AA
212253,002,AB
212743,002,AB
212743,001,AB
216925,001,AA
213126,001,AB
213126,002,AB
213126,003,AB
215158,001,AA
210961,001,AA
089859,001,AA
021368,001,AB1
021368,002,AB1
021368,003,AB1
077030,001,AB
077030,002,AB
077831,002,AB
077831,001,AB
077022,002,AB
077022,001,AB
077208,002,AB
077208,001,AB
077027,001,AB
077027,002,AB
218997,001,AB
218997,002,AB
218997,003,AB
218997,004,AB
218220,001,AB
218220,002,AB
218220,003,AB
218220,004,AB
074329,002,AB
074329,003,AB
074329,004,AB
074329,001,AB
074246,001,AB
074246,002,AB
074246,003,AB
074246,004,AB
074151,001,AB
074151,002,AB
074151,003,AB
074463,001,AB
211892,001,AB
211892,002,AB
211892,003,AB
210570,001,AB
210570,002,AB
210570,003,AB
206125,001,AB
206125,002,AB
206125,003,AB
213325,001,AB
213325,002,AB
213325,003,AB
208915,001,AB
208915,002,AB
208915,003,AB
208368,001,AB
208368,002,AB
208368,003,AB
209403,001,AB
209403,002,AB
209403,003,AB
210207,001,AB
210207,002,AB
210207,003,AB
209226,001,AB
209226,002,AB
209226,003,AB
207008,002,AB
204377,001,AB
204377,002,AB
204377,003,AB
019537,002,AB
019537,003,AB
076593,002,AB
076593,003,AB
076593,004,AB
075939,002,AB
075939,003,AB
075939,004,AB
077859,001,AB
077859,002,AB
077859,003,AB
076126,002,AB
076126,003,AB
076126,004,AB
076896,001,AB
076896,002,AB
076896,003,AB
075593,003,AB
075593,004,AB
075593,001,AB
076558,002,AB
076558,003,AB
076558,004,AB
076089,002,AB
076089,003,AB
076089,004,AB
075817,003,AB
076639,001,AB
076639,002,AB
076639,003,AB
076794,002,AB
076794,003,AB
076794,004,AB
208921,001,AB
208921,002,AB
077289,001,AB
077289,002,AB
077289,003,AB
077031,001,AB
077031,002,AB
077031,003,AB
077044,001,AB
077044,002,AB
077044,003,AB
077038,001,AB
077038,002,AB
077038,003,AB
077045,003,AB
077045,002,AB
077045,001,AB
077654,001,AB
077654,002,AB
077654,003,AB
077534,001,AB
077534,002,AB
077534,003,AB
077042,001,AB
077042,002,AB
077042,003,AB
078216,001,AB
078216,002,AB
078216,003,AB
021165,001,AB
210459,001,AB
210459,002,AB
065489,001,AB
065489,002,AB
065384,001,AB
065384,002,AB
202710,001,AB
202710,002,AB
203584,001,AB
203584,002,AB
065144,001,AB
065136,001,AB
212714,001,AB
212714,002,AB
209718,001,AB
209718,002,AB
208825,001,AB
208825,002,AB
209795,001,AB
209795,002,AB
210545,001,AB
210545,002,AB
211711,001,AB
211711,002,AB
213404,001,AB
213404,002,AB
209808,001,AB
209808,002,AB
209687,001,AB
209687,002,AB
211449,001,AB
211449,002,AB
216739,001,AB
075528,001,AB
216545,001,AB
077147,001,AB
077147,002,AB
077147,003,AB
074869,001,AB
074869,002,AB
074869,003,AB
075150,001,AB
075150,002,AB
075150,003,AB
077856,001,AB
077856,002,AB
077856,003,AB
075468,001,AB
075468,002,AB
075468,003,AB
074979,001,AB
074979,002,AB
074979,003,AB
074569,001,AB
074569,002,AB
074569,003,AB
070974,001,AB
070975,001,AB
070976,001,AB
091368,001,AB
091368,002,AB
091368,003,AB
070886,002,AB
070886,001,AB
070886,003,AB
071785,002,AB
071785,003,AB
071785,001,AB
078099,001,AB
078099,002,AB
078099,003,AB
077901,001,AB
077901,002,AB
077901,003,AB
070923,003,AB
070923,002,AB
070923,001,AB
078895,001,AB
078895,002,AB
078895,003,AB
202297,001,AB
202297,002,AB
202297,003,AB
078004,001,AB
203632,001,AB
203751,001,AB
076274,001,AB
076274,002,AB
090540,001,AB
076273,001,AB
091023,002,AB
091023,001,AB
205345,001,AB
205345,002,AB
202928,001,AB
215388,001,AB
213351,001,AB
213351,002,AB
206376,001,AB
206376,002,AB
204359,001,AB
204165,001,AB
204165,002,AB
076999,001,AB
090844,001,AB
071858,002,AB
071858,003,AB
071858,001,AB
215566,001,AB
215566,002,AB
215566,003,AB
213730,001,AB
213730,002,AB
213730,003,AB
075731,003,AB
075731,002,AB
075731,001,AB
202873,001,AB
202873,002,AB
206433,001,AB
206433,002,AB
206433,003,AB
206433,004,AB
074949,001,AB
074949,004,AB
076809,003,AB
074949,002,AB
076809,002,AB
076809,001,AB
075417,001,AB
075417,004,AB
075417,002,AB
075417,005,AB
019758,001,AB
019758,002,AB
022402,001,AB
022402,002,AB
022402,003,AB
203046,001,AB
203046,002,AB
203046,003,AB
084279,001,AB
211250,001,AB
204711,001,AB
215444,001,AB
209876,001,AB
210425,001,AB
208993,001,AB
209470,001,AB
203976,001,AB
209173,001,AB
204461,001,AB
211519,001,AB
209038,001,AB
206036,001,AB
208670,001,AB
210889,001,AB
203480,001,AB
091600,001,AB
212050,001,AB
209946,001,AB
207765,001,AB
020222,001,AB
216517,001,AB
217667,001,AB
077510,001,AB
217462,001,AB
215223,001,AB
202123,001,AB
020796,001,AB
020297,004,AB
020297,003,AB
020297,002,AB
020297,001,AB
206143,001,AB
206143,002,AB
008697,003,AB
008697,001,AB
008697,002,AB
020386,001,AB
020386,002,AB
020386,003,AB
021366,002,AB
021366,003,AB
021366,004,AB
021366,005,AB
071611,002,AB
071611,003,AB
071611,001,AB
073541,002,AB
073541,001,AB
078643,001,AB
078643,002,AB
078218,002,AB
078218,003,AB
078218,001,AB
218936,001,AB
218936,002,AB
218936,003,AB
090478,001,AB
090478,002,AB
077563,001,AB
077563,003,AB
077563,002,AB
078048,001,AB
078048,002,AB
077209,002,AB
077209,001,AB
077797,001,AB
077797,002,AB
208170,001,AB
208170,002,AB
208170,003,AB
078722,001,AB
078722,002,AB
078722,003,AB
213324,001,AB
213324,002,AB
213324,003,AB
206553,001,AA
206676,001,AA
088212,001,AA
040644,001,AA
040537,001,AA
205087,001,AA
212491,001,AA
207555,001,AA
209172,001,AA
208938,001,AA
010379,001,AB
010379,002,AB
010379,003,AB
019268,003,AB
019268,001,AB
022522,002,AB
022522,001,AB
204380,001,AB
204380,002,AB
086841,001,AB
086842,001,AB
206505,001,AB
206505,002,AB
207165,002,AB
207165,001,AB
203887,001,AB
203887,002,AB
008578,001,AB
212493,001,AB
212493,002,AB
216168,001,AB
216168,002,AB
210677,001,AB
210677,002,AB
206288,001,AB
206288,002,AB
211578,001,AB
211578,002,AB
202083,001,AB
202083,002,AB
202073,001,AB
202073,002,AB
215389,001,AB
215389,002,AB
202136,001,AB
202136,002,AB
202136,004,AB
202136,005,AB
214085,001,AB
214085,002,AB
202103,001,AB
202103,002,AB
202103,003,AB
203180,001,AB
202103,004,AB
203180,002,AB
217217,001,AB
217217,002,AB
217217,003,AB
217217,004,AB
217217,005,AB
217217,006,AB
213383,001,AB
213383,002,AB
213383,003,AB
213383,004,AB
213383,005,AB
213383,006,AB
216547,001,AB
216547,002,AB
216547,003,AB
216547,004,AB
216547,005,AB
216547,006,AB
218719,001,AB
218719,002,AB
218719,003,AB
218719,004,AB
218719,005,AB
218719,006,AB
018841,004,AB
091467,001,AB
019955,001,AB
019955,002,AB
208697,001,AB
208697,002,AB
208697,003,AB
211824,001,AB
211824,003,AB
211824,002,AB
210555,001,AB
210555,003,AB
210555,002,AB
214341,001,AB
214341,002,AB
214341,003,AB
214474,001,AB
214474,002,AB
214474,003,AB
212669,001,AB
212669,002,AB
212669,003,AB
211660,001,AB
211660,002,AB
211660,003,AB
210945,001,AB
210945,003,AB
210945,002,AB
211395,001,AB
211395,002,AB
211395,003,AB
212995,001,AB
212995,003,AB
212995,002,AB
211383,001,AB
211383,003,AB
211383,002,AB
213239,002,AB
213239,001,AB
208800,002,AB
208800,001,AB
217123,001,AB
217123,002,AB
217123,003,AB
217123,004,AB
217741,001,AB
217741,002,AB
217741,003,AB
217741,004,AB
216720,001,AB
216720,002,AB
216720,003,AB
216720,004,AB
065425,001,AB
065425,002,AB
065389,001,AB
065447,001,AB
065389,002,AB
065447,002,AB
019854,001,AB
208215,001,AB
074430,001,AB
071601,001,AB
071588,001,AB
071602,001,AB
071766,001,AB
074430,002,AB
209785,001,AB
209785,002,AB
209785,003,AB
209785,004,AB
209785,005,AB
209785,006,AB
208105,001,AB
208105,002,AB
208105,003,AB
208105,004,AB
208105,005,AB
208105,006,AB
072103,002,AB
072103,003,AB
072103,004,AB
072103,005,AB
072103,001,AB
072103,006,AB
207433,001,AB
207433,002,AB
207433,003,AB
207433,004,AB
207433,005,AB
207433,006,AB
204963,001,AB
204963,002,AB
204963,003,AB
204963,004,AB
204963,005,AB
204963,006,AB
078355,001,AB
078365,001,AB
078352,001,AB
078357,001,AB
210371,001,AB
210371,002,AB
077414,001,AB
077414,002,AB
213095,001,AB
213095,002,AB
207880,001,AB
207880,002,AB
208357,001,AB
208357,002,AB
005378,002,AA
020771,001,AB
020771,002,AB
088481,002,BP
088481,003,BP
088481,004,AB
088481,001,AB
216295,001,AB
215106,001,AB
215106,002,AB
217695,001,AB
217695,002,AB
217695,003,AB
217695,004,AB
217695,005,AB
217695,006,AB
217695,007,AB
217538,001,AB
217001,001,AB
217001,002,AB
218372,001,AB
218372,002,AB
218372,003,AB
218372,004,AB
218372,005,AB
218372,006,AB
218372,007,AB
084612,002,AB
084612,003,AB
084612,004,AB
084612,005,AB
084612,006,AB
084612,001,AB
084612,007,AB
201270,001,AB
215604,004,AB
215604,005,AB
215604,001,AB
217696,001,AB
215604,002,AB
215604,003,AB
080399,002,AB
216282,001,AB
216282,002,AB
216284,001,AB
216282,003,AB
216283,001,AB
216282,004,AB
216282,005,AB
206931,001,AB
206931,002,AB
206931,003,AB
212631,001,AB
212631,002,AB
212631,003,AB
209211,001,AB
209211,002,AB
204534,001,AB
204534,002,AB
204534,003,AB
201231,001,AB
201231,002,AB
201231,003,AB
207901,001,AB
207901,002,AB
207901,003,AB
206340,001,AB
206340,002,AB
206340,003,AB
206340,004,AB
206340,005,AB
206340,006,AB
206340,007,AB
217787,001,AB
217787,002,AB
217787,003,AB
217787,004,AB
217787,005,AB
217787,006,AB
217787,007,AB
207388,001,AB
207388,002,AB
207388,003,AB
207388,004,AB
207388,005,AB
207388,006,AB
207388,007,AB
213709,001,AB
213709,002,AB
213709,003,AB
213709,004,AB
213709,005,AB
213709,006,AB
213709,007,AB
202424,001,AB
202424,002,AB
202424,003,AB
202424,004,AB
202424,005,AB
202424,006,AB
202424,007,AB
040422,001,AB
040422,005,AB
040422,002,AB
040422,006,AB
040422,007,AB
040422,003,AB
040422,004,AB
210754,001,AB
210754,002,AB
210754,003,AB
210754,004,AB
210754,005,AB
211352,001,AB
211352,002,AB
211352,003,AB
211352,004,AB
211352,005,AB
211352,006,AB
211352,007,AB
040444,001,AB
040444,005,AB
040444,002,AB
040444,006,AB
040444,007,AB
040444,003,AB
040444,004,AB
215771,001,AB
215771,002,AB
215771,003,AB
215771,004,AB
215771,005,AB
215771,006,AB
215771,007,AB
215565,001,AB
215565,002,AB
215565,003,AB
215565,004,AB
215565,005,AB
215565,006,AB
215565,007,AB
209799,001,AB
209799,002,AB
209799,003,AB
209799,004,AB
209799,005,AB
209799,006,AB
209799,007,AB
210293,001,AB
210293,002,AB
210293,003,AB
210293,004,AB
210293,005,AB
210293,006,AB
213111,001,AB
213111,002,AB
213111,003,AB
213111,004,AB
213111,005,AB
213111,006,AB
213111,007,AB
040439,004,AB
040439,001,AB
040439,002,AB
040439,003,AB
040440,001,AB
040440,002,AB
040440,003,AB
040440,004,AB
040440,005,AB
040440,006,AB
040440,007,AB
040480,001,AB
040480,002,AB
040480,003,AB
040480,004,AB
040480,005,AB
040480,006,AB
040480,007,AB
207340,001,AB
207340,002,AB
207340,003,AB
207340,004,AB
207340,005,AB
207340,006,AB
207340,007,AB
202893,001,AA
202893,002,AA
203548,001,AA
203548,002,AA
090533,001,AA
090533,002,AA
090533,003,AA
090533,004,AA
090533,005,AA
090533,006,AA
090533,007,AA
040361,001,AA
040361,002,AA
204330,001,AA
204330,002,AA
210059,001,AA
210059,002,AA
040436,001,AA
040436,002,AA
212160,001,AA
212160,002,AA
212160,003,AA
212160,004,AA
212160,005,AA
212160,006,AA
212160,007,AA
017532,001,AB2
017532,002,AB2
017532,003,AB2
217843,001,AB
217843,002,AB
217843,003,AB
071134,001,AB
071135,001,AB
071136,001,AB
071307,001,AB
071321,001,AB
071322,001,AB
070325,002,AB
070325,003,AB
070325,001,AB
070464,002,AB
070464,003,AB
070464,001,AB
077749,001,AB
077749,002,AB
077749,003,AB
215585,001,AB
075463,001,AB
075229,002,AB
075229,001,AB
215787,002,AB
215787,001,AB
075219,001,AB
215750,002,AB
215750,001,AB
217566,001,AB
040317,001,AB
217916,001,AB
216760,001,AB
040161,001,AB
040230,001,AB
218310,001,AB
218952,001,AB
216736,001,AB
216782,001,AB
085223,001,AB
201212,001,AA
200177,001,AA
201699,001,AB
019949,001,AB
019949,002,AB
019949,004,AB
019949,003,AB
202845,001,AB
073673,001,AB
203547,001,AB
214982,001,AB
214982,002,AB
214982,003,AB
077002,002,AB
077002,001,AB
215307,003,AB
215307,001,AB
215307,002,AB
040282,001,AB
040282,002,AB
076268,001,AB
076268,002,AB
076363,001,AB
076363,002,AB
019892,003,AB
019892,002,AB
019892,001,AB
216521,001,AB
216521,002,AB
216521,003,AB
216521,004,AB
074185,001,AB
074185,002,AB
074185,003,AB
074185,004,AB
021283,004,AB
021283,001,AB
021283,002,AB
021283,003,AB
020818,001,AB
020818,002,AB
020818,004,AB
020818,003,AB
020818,005,AB
207128,001,AA
085372,001,AA
213413,001,AA
213335,001,AA
210819,001,AA
211362,001,AA
087184,001,AB
087716,001,AB
087717,001,AB
040782,001,AB
040782,002,AB
040782,003,AB
040542,001,AB
040542,002,AB
040542,003,AB
040733,001,AB
040733,002,AB
040733,003,AB
040874,001,AB
040874,002,AB
040874,003,AB
091681,001,AB
091563,001,AB
091563,002,AB
091619,001,AB
091619,002,AB
091692,001,AB
201724,001,AB
201724,002,AB
090056,001,AB
090056,002,AB
204609,001,AB
204609,002,AB
090425,001,AB
090425,002,AB
077518,001,AB
077518,002,AB
203713,001,AB
202723,001,AB
201001,001,AB
201001,002,AB
090551,001,AB
090551,002,AB
203034,001,AB
203034,002,AB
090768,001,AB
090768,002,AB
202782,001,AB
201146,001,AB
201146,002,AB
202631,001,AB
200292,001,AB
200292,002,AB
202114,001,AB
202114,002,AB
203907,001,AB
203907,002,AB
078662,001,AB
078662,002,AB
090686,001,AB
090686,002,AB
203104,001,AB
090100,001,AB
090100,002,AB
203162,001,AB
202824,001,AB
202824,002,AB
202824,003,AB
202824,004,AB
075580,001,AB
075580,002,AB
075580,003,AB
075580,004,AB
209013,001,AB
209013,002,AB
209013,003,AB
209013,004,AB
075509,001,AB
075509,002,AB
075509,003,AB
075509,004,AB
205210,001,AB
205210,002,AB
205210,003,AB
205210,004,AB
212727,001,AB
212727,002,AB
212727,003,AB
212727,004,AB
075536,001,AB
075536,002,AB
075536,003,AB
075536,004,AB
212329,001,AB
212329,002,AB
212329,003,AB
212329,004,AB
208719,001,AB
208719,002,AB
208719,003,AB
208719,004,AB
201951,001,AB
201951,002,AB
216041,001,AB
216041,002,AB
214823,001,BX
214823,002,BX
202337,001,AB
202337,002,AB
202510,001,AB
202510,002,AB
219058,001,AB
219058,002,AB
202761,001,AB
202761,002,AB
091605,001,AB
091605,002,AB
091605,003,AB
091605,004,AB
065285,001,AB
065285,003,AB
065285,002,AB
065285,004,AB
065070,001,AB
065070,003,AB
065070,002,AB
065070,004,AB
065356,001,AB
065356,002,AB
065356,003,AB
065356,004,AB
209582,001,AB
209582,002,AB
209582,003,AB
209582,004,AB
210664,001,AB
062421,001,AB
211584,001,AB
211584,002,AB
210537,001,AB
210536,002,AB
211744,001,AB
211744,002,AB
209243,001,AB
209243,002,AB
211343,001,AB
062505,002,AB
062505,001,AB
065277,001,AB
208765,001,AB
208765,002,AB
065182,001,AB
062269,003,AB
214207,001,AB
062269,002,AB
214207,002,AB
065095,001,AB
065287,001,AB
208818,001,AB
208818,002,AB
207558,001,AB
065134,001,AB
062677,001,AB
207773,001,AB
205904,001,AB
204296,001,AB
211944,001,AB
203291,001,AB
078833,001,AB
202594,001,AB
205947,001,AB
203593,001,AB
203594,001,AB
021925,001,AB
021925,002,AB
086262,001,AA
086263,001,AA
085882,003,AA
061905,002,BX
202331,001,AB
202331,002,AB
016092,001,AB
077673,001,AB
204766,001,AB
078886,001,AB
091579,001,AB
204869,001,AB
203041,001,AB
206894,001,AB
203053,001,AB
213541,001,AB
204287,001,AB
091215,001,AB
213038,001,AB
212786,001,AB
022307,001,AB
022307,002,AB
219143,001,AB
219143,002,AB
210708,001,AB
210708,002,AB
215467,001,AB
215467,002,AB
205186,001,AB
205186,002,AB
205152,001,AB
205152,002,AB
202040,001,AB
202040,002,AB
206409,001,AB
206409,002,AB
202155,001,AB
202155,002,AB
022474,001,AB
206788,001,AB
206788,002,AB
206788,003,AB
206788,004,AB
213522,001,AB
213522,002,AB
208684,001,AB
208684,002,AB
208684,003,AB
208684,004,AB
201806,001,AB
213926,001,AB
209721,001,AB
209721,002,AB
209721,003,AB
209721,004,AB
090513,001,AB
211640,001,AB
211640,002,AB
211640,003,AB
204131,001,AB
201806,002,AB
201806,003,AB
201806,004,AB
212114,001,AB
203442,001,AB
206436,001,AB
091055,001,AB
090894,001,AB
212689,002,AB
212689,003,AB
212689,004,AB
212689,001,AB
208452,001,AB
075178,002,AB
075178,001,AB
075178,003,AB
075178,004,AB
075479,001,AB
075479,002,AB
075479,003,AB
075479,004,AB
213273,001,AB
213273,002,AB
213273,003,AB
213273,004,AB
075496,001,AB
075496,002,AB
075459,001,AB
075459,002,AB
075483,001,AB
075483,002,AB
075483,003,AB
075483,004,AB
075657,001,AB
075657,002,AB
075657,003,AB
075657,004,AB
218531,001,AB
218531,002,AB
218531,003,AB
218531,004,AB
075909,001,AB
075909,002,AB
075788,001,AB
075788,002,AB
205792,001,AB
212601,001,AB
203437,001,AB
207210,001,AB
090690,001,AB
206669,001,AB
078941,001,AB
206652,001,AB
206652,002,AB
206217,001,AB
206217,002,AB
212126,001,AB
212126,002,AB
206872,001,AB
206872,002,AB
216857,001,AB
216857,002,AB
205740,001,AB
205740,002,AB
208195,001,AB
208195,002,AB
206745,001,AB
206745,002,AB
207620,001,AB
207620,002,AB
207620,003,AB
070541,001,AB
020564,001,AB
020564,003,AB
206922,001,AB
206922,002,AB
212765,001,AB
212765,002,AB
213812,001,AB
213812,002,AB
208283,001,AB
208283,002,AB
078482,001,AB
078482,002,AB
214663,001,AB
214663,002,AB
078510,001,AB
078510,002,AB
207842,001,AB
207842,002,AB
210951,001,AB
214719,001,AB
214719,002,AB
214719,003,AB
203843,001,AB
203843,002,AB
209267,001,AB
209267,002,AB
209267,003,AB
214366,001,AB
214366,002,AB
214366,003,AB
208488,002,AB
091002,001,AB
091002,002,AB
091002,003,AB
211960,001,AB
211960,002,AB
211960,003,AB
091059,001,AB
091059,002,AB
091059,003,AB
213065,001,AB
213065,002,AB
213065,003,AB
215661,001,AB
215661,002,AB
216066,001,AB
216066,002,AB
213628,001,AB
213628,002,AB
061621,001,AB
061621,002,AB
214549,001,AB
214549,002,AB
212015,001,AB
212015,002,AB
212693,001,AB
212693,002,AB
061904,001,BX
208780,001,AB
208780,003,AB
202389,001,AB
202389,002,AB
202389,003,AB
205619,001,AB
205619,002,AB
205619,003,AB
215177,001,AB
215177,002,AB
215177,003,AB
090432,001,AB
090432,002,AB
090432,003,AB
078169,001,AB
078169,002,AB
078169,003,AB
078777,001,AB
078777,002,AB
078777,003,AB
078604,001,AB
078604,002,AB
078604,003,AB
202280,001,AB
202280,002,AB
202280,003,AB
202210,001,AB
202210,002,AB
202210,003,AB
078032,001,AB
078032,002,AB
078032,003,AB
090939,001,AB
090939,002,AB
090939,003,AB
077734,001,AB
077734,002,AB
077734,003,AB
211199,001,AB
211199,002,AB
211199,003,AB
211199,004,AB
211236,001,AB
211236,002,AB
211236,003,AB
211236,004,AB
211238,001,AB
211238,002,AB
211238,003,AB
211238,004,AB
211186,001,AB
211186,002,AB
211186,003,AB
211186,004,AB
211219,001,AB
211219,002,AB
211219,003,AB
211219,004,AB
211246,001,AB
211246,002,AB
211246,003,AB
211246,004,AB
211227,001,AB
211227,002,AB
211227,003,AB
211227,004,AB
074921,001,AB
074921,002,AB
074826,001,AB
074826,002,AB
074818,001,AB
074818,002,AB
040197,001,AB
040197,002,AB
040197,003,AB
040275,001,AB
040275,002,AB
040275,003,AB
217334,001,AB
217334,002,AB
217334,003,AB
079193,001,AB
078324,002,AB
078324,001,AB
210233,001,AB
210612,001,AB
210612,002,AB
207261,001,AB
207261,002,AB
208451,001,AB
208451,002,AB
208451,003,AB
091024,001,AB
091024,002,AB
091024,003,AB
091166,001,AB
091166,002,AB
091166,003,AB
205504,001,AB
205504,002,AB
205504,003,AB
091124,001,AB
091124,002,AB
091124,003,AB
202929,001,AB
202929,002,AB
202929,003,AB
091151,001,AB
091151,002,AB
091151,003,AB
091113,001,AB
091113,002,AB
091113,003,AB
091103,001,AB
091103,002,AB
091103,003,AB
091169,001,AB
091169,002,AB
091169,003,AB
205609,001,AB
211809,001,AB
208805,001,AB
213240,001,AB
211719,001,AB
211232,001,AB
212417,001,AB
075095,001,AB
075095,002,AB
078939,001,AB
078939,002,AB
209888,001,AB
209888,002,AB
208834,001,AB
208834,002,AB
076004,001,AB
076004,002,AB
204729,001,AB
204729,002,AB
074903,001,AB
074903,002,AB
075074,001,AB
075074,002,AB
210704,001,AB
210704,002,AB
214196,002,AB
214196,003,AB
215402,001,AB
215402,002,AB
021292,001,AB2
021292,002,AB2
