IngredientRxCUI,ProductRxCUI,NDC11,PackSize,UoM,UnitsPerPack,GTIN,RefrigeratedFlag,IsCurrent
161,1243679,63824024120,,,,,0,1
161,1243679,63824024144,,,,,0,1
161,1243679,63824024172,,,,,0,1
161,1243679,63824024320,,,,,0,1
161,1243679,63824079101,,,,,0,1
161,1243679,63868007124,,,,,0,1
161,1243679,63868008124,,,,,0,1
161,1243679,63868010324,,,,,0,1
161,1243679,63868072220,,,,,0,1
161,1243679,63868074724,,,,,0,1
161,1243679,63941016702,,,,,0,1
161,1243679,63941017302,,,,,0,1
161,1243679,63941027508,,,,,0,1
161,1243679,63941052708,,,,,0,1
161,1243679,66715554409,,,,,0,1
161,1243679,66715563203,,,,,0,1
161,1243679,66715633203,,,,,0,1
161,1243679,66715645707,,,,,0,1
161,1243679,66715645708,,,,,0,1
161,1243679,66715655702,,,,,0,1
161,1243679,66715674409,,,,,0,1
161,1243679,66715785702,,,,,0,1
161,1243679,66715972107,,,,,0,1
161,1243679,66715975702,,,,,0,1
161,1243679,66715975703,,,,,0,1
161,1243679,67060010602,,,,,0,1
161,1243679,67091021224,,,,,0,1
161,1243679,67091034924,,,,,0,1
161,1243679,67414050700,,,,,0,1
161,1243679,67414050704,,,,,0,1
161,1243679,68016050424,,,,,0,1
161,1243679,68016054920,,,,,0,1
161,1243679,68016071724,,,,,0,1
161,1243679,68210416401,,,,,0,1
161,1243679,68998017502,,,,,0,1
161,1243679,68998021905,,,,,0,1
161,1243679,68998027502,,,,,0,1
161,1243679,69842065101,,,,,0,1
161,1243679,69842078602,,,,,0,1
161,1243679,70000008001,,,,,0,1
161,1243679,70000008301,,,,,0,1
161,1243679,70000019601,,,,,0,1
161,1243679,70264002602,,,,,0,1
161,1243679,70677100501,,,,,0,1
161,1243679,70677125901,,,,,0,1
161,1243679,72036011905,,,,,0,1
161,1243679,72036016702,,,,,0,1
161,1243679,72036017502,,,,,0,1
161,1243679,72476011905,,,,,0,1
161,1243679,72476016702,,,,,0,1
161,1243679,79481357208,,,,,0,1
161,1243679,79481507208,,,,,0,1
161,1243679,79481519609,,,,,0,1
161,1243679,79481725008,,,,,0,1
161,1243679,83059002901,,,,,0,1
161,1243679,83059005701,,,,,0,1
161,1243679,83324010720,,,,,0,1
161,1243679,83324011224,,,,,0,1
161,1243679,83324011424,,,,,0,1
161,1243679,83324011524,,,,,0,1
161,1245169,49873011401,,,,,0,1
161,1249617,35573045502,,,,,0,1
161,1249617,47781053401,,,,,0,1
161,1249617,47781064401,,,,,0,1
161,1249617,51862053801,,,,,0,1
161,1249617,68682030601,,,,,0,1
161,1249617,70752014710,,,,,0,1
161,1249617,70752014714,,,,,0,1
161,1249617,81005012301,,,,,0,1
161,1250743,50580034401,,,,,0,1
161,1251928,00363034208,,,,,0,1
161,1291951,49580141604,,,,,0,1
161,1291951,49580141606,,,,,0,1
161,1292342,69423081112,,,,,0,1
161,1293344,00927022424,,,,,0,1
161,1293344,00927022463,,,,,0,1
161,1293344,00927032463,,,,,0,1
161,1294019,50580044224,,,,,0,1
161,1294019,50580067636,,,,,0,1
161,1294201,00182118316,,,,,0,1
161,1294201,16500005502,,,,,0,1
161,1294607,00067010508,,,,,0,1
161,1297288,00113034560,,,,,0,1
161,1297288,00280009701,,,,,0,1
161,1297288,00280009702,,,,,0,1
161,1297288,00280112405,,,,,0,1
161,1297288,00280112420,,,,,0,1
161,1297288,00280113720,,,,,0,1
161,1297288,00280119520,,,,,0,1
161,1297288,00280119540,,,,,0,1
161,1297288,00280160020,,,,,0,1
161,1297288,00280162020,,,,,0,1
161,1297288,00280164016,,,,,0,1
161,1297288,00280164024,,,,,0,1
161,1297288,00363011424,,,,,0,1
161,1297288,00363101124,,,,,0,1
161,1297288,00363899724,,,,,0,1
161,1297288,11673098308,,,,,0,1
161,1297288,11673098324,,,,,0,1
161,1297288,11822385308,,,,,0,1
161,1297288,11822385608,,,,,0,1
161,1297288,16500055531,,,,,0,1
161,1297288,16500057683,,,,,0,1
161,1297288,30142034560,,,,,0,1
161,1297288,35916016701,,,,,0,1
161,1297288,35916018601,,,,,0,1
161,1297288,36800041104,,,,,0,1
161,1297288,36800065924,,,,,0,1
161,1297288,37000051802,,,,,0,1
161,1297288,37000051808,,,,,0,1
161,1297288,37000051824,,,,,0,1
161,1297288,46122027260,,,,,0,1
161,1297288,51013016908,,,,,0,1
161,1297288,51013017504,,,,,0,1
161,1297288,51316052624,,,,,0,1
161,1297288,53345002001,,,,,0,1
161,1297288,53345005301,,,,,0,1
161,1297288,55319093408,,,,,0,1
161,1297288,55629001602,,,,,0,1
161,1297288,63868046824,,,,,0,1
161,1297288,63868067216,,,,,0,1
161,1297288,69842029008,,,,,0,1
161,1297288,69842038208,,,,,0,1
161,1297288,69842083324,,,,,0,1
161,1297288,72476099814,,,,,0,1
161,1297288,76162073224,,,,,0,1
161,1297288,76162081224,,,,,0,1
161,1297288,79903013424,,,,,0,1
161,1297288,79903024604,,,,,0,1
161,1297288,81179000400,,,,,0,1
161,1297288,83324003824,,,,,0,1
161,1297947,42037010295,,,,,0,1
161,1297947,42037011164,,,,,0,1
161,1297947,63029065606,,,,,0,1
161,1297947,63029065616,,,,,0,1
161,1297947,63029066101,,,,,0,1
161,1297947,63029066102,,,,,0,1
161,1298348,00043046008,,,,,0,1
161,1298348,00043626508,,,,,0,1
161,1298348,00043640708,,,,,0,1
161,1298348,00067812808,,,,,0,1
161,1298348,00067812908,,,,,0,1
161,1298348,00067813108,,,,,0,1
161,1298348,36800031708,,,,,0,1
161,1298348,37808001708,,,,,0,1
161,1298348,46122001633,,,,,0,1
161,1298348,49348090470,,,,,0,1
161,1298348,49580050208,,,,,0,1
161,1298348,55319031708,,,,,0,1
161,1298348,55319060283,,,,,0,1
161,1298348,59779069308,,,,,0,1
161,1298348,59779093808,,,,,0,1
161,1298348,68016015408,,,,,0,1
161,1299646,23900000106,,,,,0,1
161,1299662,00182117716,,,,,0,1
161,1299662,00280119720,,,,,0,1
161,1299662,16500005401,,,,,0,1
161,1299662,16500005402,,,,,0,1
161,1303251,63922060112,,,,,0,1
161,1312260,66715671508,,,,,0,1
161,1313969,00363048208,,,,,0,1
161,1357553,49580030404,,,,,0,1
161,1359154,58605043201,,,,,0,1
161,1359455,00067298190,,,,,0,1
161,1359455,00067820401,,,,,0,1
161,1359455,00363069834,,,,,0,1
161,1359455,36800069834,,,,,0,1
161,1359455,50580014008,,,,,0,1
161,1359455,84126035612,,,,,0,1
161,1366825,00363014862,,,,,0,1
161,1367204,47682013999,,,,,0,1
161,1367204,47682042513,,,,,0,1
161,1367204,47682042533,,,,,0,1
161,1367204,47682082213,,,,,0,1
161,1367204,47682082233,,,,,0,1
161,1367204,47682082248,,,,,0,1
161,1367204,50332012904,,,,,0,1
161,1367204,50332012907,,,,,0,1
161,1367204,55670014313,,,,,0,1
161,1367204,55758036102,,,,,0,1
161,1367204,55758036199,,,,,0,1
161,1367204,66715552803,,,,,0,1
161,1367204,69729014302,,,,,0,1
161,1367204,69729014306,,,,,0,1
161,1367204,69729014372,,,,,0,1
161,1367204,82652003201,,,,,0,1
161,1367205,69517015506,,,,,0,1
161,1367205,69517015572,,,,,0,1
161,1367206,47682010513,,,,,0,1
161,1367206,47682010533,,,,,0,1
161,1367384,15187000404,,,,,0,1
161,1369842,00067813208,,,,,0,1
161,1369842,00113060334,,,,,0,1
161,1369842,00113060340,,,,,0,1
161,1369842,00113229940,,,,,0,1
161,1369842,00363060334,,,,,0,1
161,1369842,00363060340,,,,,0,1
161,1369842,00363194040,,,,,0,1
161,1369842,00363415008,,,,,0,1
161,1369842,00363500140,,,,,0,1
161,1369842,00363610612,,,,,0,1
161,1369842,00363727012,,,,,0,1
161,1369842,11673060340,,,,,0,1
161,1369842,11822071001,,,,,0,1
161,1369842,11822312000,,,,,0,1
161,1369842,21130009140,,,,,0,1
161,1369842,23900003812,,,,,0,1
161,1369842,23900003813,,,,,0,1
161,1369842,23900004162,,,,,0,1
161,1369842,30142060340,,,,,0,1
161,1369842,30142072212,,,,,0,1
161,1369842,36800060334,,,,,0,1
161,1369842,36800060340,,,,,0,1
161,1369842,37000053212,,,,,0,1
161,1369842,37000081001,,,,,0,1
161,1369842,37000081004,,,,,0,1
161,1369842,37000081008,,,,,0,1
161,1369842,37000081012,,,,,0,1
161,1369842,37000081024,,,,,0,1
161,1369842,37808060340,,,,,0,1
161,1369842,41163060340,,,,,0,1
161,1369842,41226076601,,,,,0,1
161,1369842,41226077401,,,,,0,1
161,1369842,41226078001,,,,,0,1
161,1369842,41250060340,,,,,0,1
161,1369842,41520071340,,,,,0,1
161,1369842,46122023434,,,,,0,1
161,1369842,49035047640,,,,,0,1
161,1369842,49580041508,,,,,0,1
161,1369842,50580025808,,,,,0,1
161,1369842,50580040308,,,,,0,1
161,1369842,50580051101,,,,,0,1
161,1369842,50594001640,,,,,0,1
161,1369842,51316041212,,,,,0,1
161,1369842,51316061340,,,,,0,1
161,1369842,51316072712,,,,,0,1
161,1369842,55319014508,,,,,0,1
161,1369842,55319041508,,,,,0,1
161,1369842,55910051508,,,,,0,1
161,1369842,55910057640,,,,,0,1
161,1369842,55910073734,,,,,0,1
161,1369842,59779060334,,,,,0,1
161,1369842,59779060340,,,,,0,1
161,1369842,59779094108,,,,,0,1
161,1369842,69423075906,,,,,0,1
161,1369842,69423075908,,,,,0,1
161,1369842,69423075912,,,,,0,1
161,1369842,69423080608,,,,,0,1
161,1369842,69423080612,,,,,0,1
161,1369842,69423096408,,,,,0,1
161,1369842,69423099008,,,,,0,1
161,1369842,69423099012,,,,,0,1
161,1369842,70000019201,,,,,0,1
161,1369842,70677016001,,,,,0,1
161,1369842,70677102901,,,,,0,1
161,1369842,72288051540,,,,,0,1
161,1369842,72288060334,,,,,0,1
161,1369842,72288060340,,,,,0,1
161,1369842,76162050040,,,,,0,1
161,1369842,79481510000,,,,,0,1
161,1369842,79903012312,,,,,0,1
161,1369842,79903019012,,,,,0,1
161,1369842,82442011940,,,,,0,1
161,1369927,00067011501,,,,,0,1
161,1370113,00363650404,,,,,0,1
161,1370113,50580019401,,,,,0,1
161,1370113,51316065004,,,,,0,1
161,1370113,59779019626,,,,,0,1
161,1370440,76864020801,,,,,0,1
161,1372312,50580038704,,,,,0,1
161,1372312,59779014704,,,,,0,1
161,1375932,00031875212,,,,,0,1
161,1375932,00031875218,,,,,0,1
161,1375932,00363046006,,,,,0,1
161,1375932,00363073306,,,,,0,1
161,1375932,00363074706,,,,,0,1
161,1375932,00363406004,,,,,0,1
161,1375932,00363913006,,,,,0,1
161,1375932,11673046006,,,,,0,1
161,1375932,11673080604,,,,,0,1
161,1375932,11822685907,,,,,0,1
161,1375932,30142073606,,,,,0,1
161,1375932,46122035930,,,,,0,1
161,1375932,49035062303,,,,,0,1
161,1375932,51316073304,,,,,0,1
161,1375932,55910046006,,,,,0,1
161,1375932,63824021166,,,,,0,1
161,1375932,63824021264,,,,,0,1
161,1375932,63824021266,,,,,0,1
161,1375932,63824026266,,,,,0,1
161,1375932,63824050066,,,,,0,1
161,1375932,63824060064,,,,,0,1
161,1375932,63824095021,,,,,0,1
161,1375932,69842046106,,,,,0,1
161,1375932,69842060604,,,,,0,1
161,1375932,70134040408,,,,,0,1
161,1375932,82442037704,,,,,0,1
161,1425315,46084012320,,,,,0,1
161,1426334,00363175678,,,,,0,1
161,1426334,35916018502,,,,,0,1
161,1426334,35916018901,,,,,0,1
161,1426334,51013066801,,,,,0,1
161,1426334,69423080148,,,,,0,1
161,1426334,69423080424,,,,,0,1
161,1431245,00113001934,,,,,0,1
161,1431245,00113001940,,,,,0,1
161,1431245,00113076334,,,,,0,1
161,1431245,00113076340,,,,,0,1
161,1431245,00113250140,,,,,0,1
161,1431245,00363024108,,,,,0,1
161,1431245,00363033126,,,,,0,1
161,1431245,00363062334,,,,,0,1
161,1431245,00363062340,,,,,0,1
161,1431245,00363062350,,,,,0,1
161,1431245,00363076340,,,,,0,1
161,1431245,00363202940,,,,,0,1
161,1431245,00363590040,,,,,0,1
161,1431245,00363610412,,,,,0,1
161,1431245,00363614212,,,,,0,1
161,1431245,11673001240,,,,,0,1
161,1431245,11673032201,,,,,0,1
161,1431245,11673076340,,,,,0,1
161,1431245,11673078940,,,,,0,1
161,1431245,11673082801,,,,,0,1
161,1431245,11822051101,,,,,0,1
161,1431245,11822076301,,,,,0,1
161,1431245,11822409900,,,,,0,1
161,1431245,21130012940,,,,,0,1
161,1431245,23900003814,,,,,0,1
161,1431245,23900003815,,,,,0,1
161,1431245,23900003816,,,,,0,1
161,1431245,23900003822,,,,,0,1
161,1431245,23900003841,,,,,0,1
161,1431245,23900003842,,,,,0,1
161,1431245,23900003941,,,,,0,1
161,1431245,23900004161,,,,,0,1
161,1431245,23900004163,,,,,0,1
161,1431245,30142076340,,,,,0,1
161,1431245,36800029140,,,,,0,1
161,1431245,36800076334,,,,,0,1
161,1431245,36800076340,,,,,0,1
161,1431245,37000081201,,,,,0,1
161,1431245,37000081204,,,,,0,1
161,1431245,37000081208,,,,,0,1
161,1431245,37000081212,,,,,0,1
161,1431245,37000081224,,,,,0,1
161,1431245,37000081508,,,,,0,1
161,1431245,37000081512,,,,,0,1
161,1431245,37000081536,,,,,0,1
161,1431245,37808076340,,,,,0,1
161,1431245,41163076340,,,,,0,1
161,1431245,41226076701,,,,,0,1
161,1431245,41226077501,,,,,0,1
161,1431245,41250076340,,,,,0,1
161,1431245,41250076350,,,,,0,1
161,1431245,41250081140,,,,,0,1
161,1431245,41520056140,,,,,0,1
161,1431245,46122003434,,,,,0,1
161,1431245,46122023334,,,,,0,1
161,1431245,46122029834,,,,,0,1
161,1431245,46122030034,,,,,0,1
161,1431245,49035080740,,,,,0,1
161,1431245,49580041608,,,,,0,1
161,1431245,49580416008,,,,,0,1
161,1431245,50580036901,,,,,0,1
161,1431245,50580057101,,,,,0,1
161,1431245,51316017940,,,,,0,1
161,1431245,51316064112,,,,,0,1
161,1431245,51316071212,,,,,0,1
161,1431245,55319041608,,,,,0,1
161,1431245,55319064108,,,,,0,1
161,1431245,55910071608,,,,,0,1
161,1431245,55910090034,,,,,0,1
161,1431245,55910090040,,,,,0,1
161,1431245,55910092840,,,,,0,1
161,1431245,56062076340,,,,,0,1
161,1431245,58593083006,,,,,0,1
161,1431245,59779076334,,,,,0,1
161,1431245,59779076340,,,,,0,1
161,1431245,59779076350,,,,,0,1
161,1431245,68016031108,,,,,0,1
161,1431245,69423080708,,,,,0,1
161,1431245,69423080712,,,,,0,1
161,1431245,69423096806,,,,,0,1
161,1431245,69423096808,,,,,0,1
161,1431245,69423096812,,,,,0,1
161,1431245,69423098908,,,,,0,1
161,1431245,69423098912,,,,,0,1
161,1431245,69842080040,,,,,0,1
161,1431245,70000045301,,,,,0,1
161,1431245,70677016101,,,,,0,1
161,1431245,70677103001,,,,,0,1
161,1431245,72288018940,,,,,0,1
161,1431245,72288060140,,,,,0,1
161,1431245,72288063940,,,,,0,1
161,1431245,76162020240,,,,,0,1
161,1431245,79481899900,,,,,0,1
161,1431245,79903012212,,,,,0,1
161,1431245,79903019112,,,,,0,1
161,1431286,00054065025,,,,,0,1
161,1431286,00591264101,,,,,0,1
161,1432488,00280050520,,,,,0,1
161,1432488,00280050720,,,,,0,1
161,1435853,42195014550,,,,,0,1
161,1484879,58605043501,,,,,0,1
161,1534666,55758031318,,,,,0,1
161,1534835,00280092206,,,,,0,1
161,1534835,16500055939,,,,,0,1
161,1536477,00280002201,,,,,0,1
161,1536477,00280002202,,,,,0,1
161,1536477,00280002203,,,,,0,1
161,1536477,00280002204,,,,,0,1
161,1536477,00280002205,,,,,0,1
161,1536477,00280008801,,,,,0,1
161,1536477,00280008802,,,,,0,1
161,1536477,00280705520,,,,,0,1
161,1536477,16500058763,,,,,0,1
161,1536477,29485731802,,,,,0,1
161,1536477,29485731803,,,,,0,1
161,1536477,53145032002,,,,,0,1
161,1536477,66715653102,,,,,0,1
161,1536477,66715783102,,,,,0,1
161,1536477,66715983102,,,,,0,1
161,1536477,66715983108,,,,,0,1
161,1536477,66715983109,,,,,0,1
161,1536477,67751021701,,,,,0,1
161,1536477,67751021702,,,,,0,1
161,1536477,70264001601,,,,,0,1
161,1536880,59779017916,,,,,0,1
161,1536882,16500050595,,,,,0,1
161,1536999,16500050590,,,,,0,1
161,1536999,16500050591,,,,,0,1
161,1538456,28595078001,,,,,0,1
161,1539545,53145000602,,,,,0,1
161,1539545,53145000630,,,,,0,1
161,1540507,51467000601,,,,,0,1
161,1543072,51596001101,,,,,0,1
161,1546700,52083048290,,,,,0,1
161,1546881,11822067708,,,,,0,1
161,1546881,23900003838,,,,,0,1
161,1546881,23900003839,,,,,0,1
161,1546881,29485505306,,,,,0,1
161,1546881,36800030762,,,,,0,1
161,1546881,37000052302,,,,,0,1
161,1546881,37000052324,,,,,0,1
161,1546881,37000081324,,,,,0,1
161,1546881,41250087708,,,,,0,1
161,1546881,46122030162,,,,,0,1
161,1546881,49035070862,,,,,0,1
161,1546881,50844067721,,,,,0,1
161,1546881,55910072500,,,,,0,1
161,1546881,66715640502,,,,,0,1
161,1546881,66715651608,,,,,0,1
161,1546881,66715658102,,,,,0,1
161,1546881,66715990502,,,,,0,1
161,1546881,69423098624,,,,,0,1
161,1546881,72288072100,,,,,0,1
161,1546881,72288072162,,,,,0,1
161,1546881,79481009900,,,,,0,1
161,1546881,82442091022,,,,,0,1
161,1550968,00280092106,,,,,0,1
161,1550968,16500055942,,,,,0,1
161,1593110,00363989412,,,,,0,1
161,1593110,46122045671,,,,,0,1
161,1593110,59779089412,,,,,0,1
161,1593450,49035077203,,,,,0,1
161,1593450,53041062203,,,,,0,1
161,1593450,55758031106,,,,,0,1
161,1593450,58593082808,,,,,0,1
161,1593450,76281051924,,,,,0,1
161,1595631,58407022501,,,,,0,1
161,1596108,42195084010,,,,,0,1
161,1596108,63629685101,,,,,0,1
161,1596108,63629685102,,,,,0,1
161,1596108,63629685103,,,,,0,1
161,1597298,00280800501,,,,,0,1
161,1597298,00280800502,,,,,0,1
161,1597298,00280800504,,,,,0,1
161,1597298,00280800516,,,,,0,1
161,1597298,00280800524,,,,,0,1
161,1597298,00280800540,,,,,0,1
161,1597298,00280801524,,,,,0,1
161,1597298,00363025210,,,,,0,1
161,1597298,00363025221,,,,,0,1
161,1597298,00363231024,,,,,0,1
161,1597298,00363390010,,,,,0,1
161,1597298,00363390021,,,,,0,1
161,1597298,00363390022,,,,,0,1
161,1597298,00363390921,,,,,0,1
161,1597298,00363939010,,,,,0,1
161,1597298,00363939021,,,,,0,1
161,1597298,00363939022,,,,,0,1
161,1597298,00924601002,,,,,0,1
161,1597298,11673036364,,,,,0,1
161,1597298,11673039010,,,,,0,1
161,1597298,11822039001,,,,,0,1
161,1597298,11822039009,,,,,0,1
161,1597298,11822321100,,,,,0,1
161,1597298,11822390001,,,,,0,1
161,1597298,11822390008,,,,,0,1
161,1597298,12843002471,,,,,0,1
161,1597298,12843015859,,,,,0,1
161,1597298,12843017253,,,,,0,1
161,1597298,12843050132,,,,,0,1
161,1597298,12843055519,,,,,0,1
161,1597298,21130093010,,,,,0,1
161,1597298,21130099010,,,,,0,1
161,1597298,29485796402,,,,,0,1
161,1597298,29485796403,,,,,0,1
161,1597298,29485796404,,,,,0,1
161,1597298,30142039010,,,,,0,1
161,1597298,30142039022,,,,,0,1
161,1597298,36800039108,,,,,0,1
161,1597298,37205073862,,,,,0,1
161,1597298,37808038910,,,,,0,1
161,1597298,37808039010,,,,,0,1
161,1597298,41163039010,,,,,0,1
161,1597298,41163039110,,,,,0,1
161,1597298,41250039010,,,,,0,1
161,1597298,49483034724,,,,,0,1
161,1597298,50269000706,,,,,0,1
161,1597298,50269000906,,,,,0,1
161,1597298,50804018324,,,,,0,1
161,1597298,50804099008,,,,,0,1
161,1597298,50844039019,,,,,0,1
161,1597298,50844039021,,,,,0,1
161,1597298,50844039908,,,,,0,1
161,1597298,50844039921,,,,,0,1
161,1597298,50844093010,,,,,0,1
161,1597298,53943039010,,,,,0,1
161,1597298,55319030121,,,,,0,1
161,1597298,55758032602,,,,,0,1
161,1597298,55758032625,,,,,0,1
161,1597298,55758032650,,,,,0,1
161,1597298,55910012310,,,,,0,1
161,1597298,55910096024,,,,,0,1
161,1597298,59779093008,,,,,0,1
161,1597298,59779093010,,,,,0,1
161,1597298,59779093021,,,,,0,1
161,1597298,63868003224,,,,,0,1
161,1597298,66715644502,,,,,0,1
161,1597298,66715644507,,,,,0,1
161,1597298,66715644508,,,,,0,1
161,1597298,66715974502,,,,,0,1
161,1597298,67091033440,,,,,0,1
161,1597298,67751014501,,,,,0,1
161,1597298,67751014502,,,,,0,1
161,1597298,68016073624,,,,,0,1
161,1597298,69168047006,,,,,0,1
161,1597298,69168047082,,,,,0,1
161,1597298,69517013020,,,,,0,1
161,1597298,69517013024,,,,,0,1
161,1597298,69729013024,,,,,0,1
161,1597298,69729013150,,,,,0,1
161,1597298,69729013172,,,,,0,1
161,1597298,69729013206,,,,,0,1
161,1597298,70264001201,,,,,0,1
161,1597298,70692013124,,,,,0,1
161,1597298,70692013146,,,,,0,1
161,1597298,72090002602,,,,,0,1
161,1597298,79481039001,,,,,0,1
161,1597298,79903026640,,,,,0,1
161,1597298,83049048908,,,,,0,1
161,1597298,83059000601,,,,,0,1
161,1597298,83324001724,,,,,0,1
161,1597298,83393039002,,,,,0,1
161,1656815,00280006101,,,,,0,1
161,1656815,00280006102,,,,,0,1
161,1656815,00363010924,,,,,0,1
161,1656815,00363052416,,,,,0,1
161,1656815,00363071916,,,,,0,1
161,1656815,00363117116,,,,,0,1
161,1656815,00363899624,,,,,0,1
161,1656815,00363901616,,,,,0,1
161,1656815,00363901716,,,,,0,1
161,1656815,00363901816,,,,,0,1
161,1656815,00363979016,,,,,0,1
161,1656815,11673097216,,,,,0,1
161,1656815,11673097224,,,,,0,1
161,1656815,11673097816,,,,,0,1
161,1656815,11822157601,,,,,0,1
161,1656815,11822385409,,,,,0,1
161,1656815,35916016601,,,,,0,1
161,1656815,36800065524,,,,,0,1
161,1656815,37000051702,,,,,0,1
161,1656815,37000051708,,,,,0,1
161,1656815,37000051716,,,,,0,1
161,1656815,37000051724,,,,,0,1
161,1656815,41226062524,,,,,0,1
161,1656815,41226062816,,,,,0,1
161,1656815,41520098414,,,,,0,1
161,1656815,41520098514,,,,,0,1
161,1656815,51013011604,,,,,0,1
161,1656815,51013017404,,,,,0,1
161,1656815,51316010124,,,,,0,1
161,1656815,51316052524,,,,,0,1
161,1656815,53345002101,,,,,0,1
161,1656815,55319062816,,,,,0,1
161,1656815,55629001502,,,,,0,1
161,1656815,55910086220,,,,,0,1
161,1656815,63824051808,,,,,0,1
161,1656815,63824051816,,,,,0,1
161,1656815,63824059116,,,,,0,1
161,1656815,63824069308,,,,,0,1
161,1656815,63824069316,,,,,0,1
161,1656815,63868046724,,,,,0,1
161,1656815,63868067116,,,,,0,1
161,1656815,68210408401,,,,,0,1
161,1656815,68210419401,,,,,0,1
161,1656815,68210420801,,,,,0,1
161,1656815,68210420901,,,,,0,1
161,1656815,69729078210,,,,,0,1
161,1656815,69842009416,,,,,0,1
161,1656815,69842050516,,,,,0,1
161,1656815,69842061616,,,,,0,1
161,1656815,69842061716,,,,,0,1
161,1656815,69842078724,,,,,0,1
161,1656815,69842078916,,,,,0,1
161,1656815,69842096916,,,,,0,1
161,1656815,72854012608,,,,,0,1
161,1656815,72854012610,,,,,0,1
161,1656815,72854012616,,,,,0,1
161,1656815,72854012624,,,,,0,1
161,1656815,72854012716,,,,,0,1
161,1656815,72854020208,,,,,0,1
161,1656815,72854020216,,,,,0,1
161,1656815,75712000720,,,,,0,1
161,1656815,76162081124,,,,,0,1
161,1656815,79903016224,,,,,0,1
161,1656815,81179000800,,,,,0,1
161,1656815,83324003724,,,,,0,1
161,1659175,00067680102,,,,,0,1
161,1659175,00067812401,,,,,0,1
161,1659175,00067812406,,,,,0,1
161,1659960,00043625606,,,,,0,1
161,1659960,00067609501,,,,,0,1
161,1659960,00067609502,,,,,0,1
161,1659960,00067609503,,,,,0,1
161,1659960,00067631806,,,,,0,1
161,1659960,00067680302,,,,,0,1
161,1659960,00067791801,,,,,0,1
161,1659960,00067791806,,,,,0,1
161,1659960,00067791812,,,,,0,1
161,1659960,00067821201,,,,,0,1
161,1659960,00113096491,,,,,0,1
161,1659960,00363060206,,,,,0,1
161,1659960,00363096491,,,,,0,1
161,1659960,00363110106,,,,,0,1
161,1659960,00363541006,,,,,0,1
161,1659960,00363548106,,,,,0,1
161,1659960,11673011307,,,,,0,1
161,1659960,11673054106,,,,,0,1
161,1659960,11822211307,,,,,0,1
161,1659960,30142011307,,,,,0,1
161,1659960,30142044591,,,,,0,1
161,1659960,30142096491,,,,,0,1
161,1659960,36800080006,,,,,0,1
161,1659960,36800096491,,,,,0,1
161,1659960,37205067991,,,,,0,1
161,1659960,41163096491,,,,,0,1
161,1659960,41226054106,,,,,0,1
161,1659960,46122025913,,,,,0,1
161,1659960,46122040213,,,,,0,1
161,1659960,49035096491,,,,,0,1
161,1659960,55758000901,,,,,0,1
161,1659960,55758000906,,,,,0,1
161,1659960,55758000918,,,,,0,1
161,1659960,55758038506,,,,,0,1
161,1659960,55910096491,,,,,0,1
161,1659960,58933055101,,,,,0,1
161,1659960,58933055108,,,,,0,1
161,1659960,59779076091,,,,,0,1
161,1659960,62011025201,,,,,0,1
161,1659960,63868029106,,,,,0,1
161,1659960,67091032306,,,,,0,1
161,1659960,68163054106,,,,,0,1
161,1659960,70000000601,,,,,0,1
161,1659960,72288059191,,,,,0,1
161,1659960,72288096491,,,,,0,1
161,1659960,79903054701,,,,,0,1
161,1659960,82442096400,,,,,0,1
161,1659964,00067791606,,,,,0,1
161,1659964,00067792006,,,,,0,1
161,1659964,00363018762,,,,,0,1
161,1659964,36800013391,,,,,0,1
161,1659967,00043625706,,,,,0,1
161,1659967,00067377610,,,,,0,1
161,1659967,00067609401,,,,,0,1
161,1659967,00067609402,,,,,0,1
161,1659967,00067609403,,,,,0,1
161,1659967,00067680002,,,,,0,1
161,1659967,00067791701,,,,,0,1
161,1659967,00067791706,,,,,0,1
161,1659967,00067821101,,,,,0,1
161,1659967,00113009691,,,,,0,1
161,1659967,00363009691,,,,,0,1
161,1659967,00363110006,,,,,0,1
161,1659967,11673054006,,,,,0,1
161,1659967,11822211207,,,,,0,1
161,1659967,30142009691,,,,,0,1
161,1659967,30142011207,,,,,0,1
161,1659967,36800009691,,,,,0,1
161,1659967,36800054006,,,,,0,1
161,1659967,46122002213,,,,,0,1
161,1659967,55758001001,,,,,0,1
161,1659967,55758001006,,,,,0,1
161,1659967,55758001018,,,,,0,1
161,1659967,55758031418,,,,,0,1
161,1659967,55758038406,,,,,0,1
161,1659967,59779051291,,,,,0,1
161,1659967,63029021504,,,,,0,1
161,1659967,63029021512,,,,,0,1
161,1659967,67091032206,,,,,0,1
161,1659967,68163054006,,,,,0,1
161,1664451,69365000101,,,,,0,1
161,1664631,69365000301,,,,,0,1
161,1673869,50991053501,,,,,0,1
161,1673869,50991053502,,,,,0,1
161,1724446,68047075301,,,,,0,1
161,1724446,68047075330,,,,,0,1
161,1724446,71993030110,,,,,0,1
161,1724446,71993030130,,,,,0,1
161,1741529,63029021604,,,,,0,1
161,1741529,63029021612,,,,,0,1
161,1743369,65131011687,,,,,0,1
161,1744049,65131011195,,,,,0,1
161,1790651,69729005106,,,,,0,1
161,1790651,69729007006,,,,,0,1
161,1790651,69729078606,,,,,0,1
161,1790651,69729078706,,,,,0,1
161,1790651,69729078906,,,,,0,1
161,1790651,69729079006,,,,,0,1
161,1790651,83057000106,,,,,0,1
