ApplNo,ProductNo,TradeName,ActiveIngredient,Strength,DosageForm,Route,MarketingStatus,TECode,ReferenceListedDrugFlag,ReferenceStandardFlag,ApplicantName,ApplType,ApplStatus,FirstApprovalDate
021532,002,BENICAR HCT,HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,12.5MG;20MG,TABLET,ORAL,RX,AB,Y,N,COSETTE PHARMACEUTICALS INC,N,Active,2003-06-05
021532,003,BENICAR HCT,HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,12.5MG;40MG,TABLET,ORAL,RX,AB,Y,N,COSETTE PHARMACEUTICALS INC,N,Active,2003-06-05
021532,005,BENICAR HCT,HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,25MG;40MG,TABLET,ORAL,RX,AB,Y,Y,COSETTE PHARMACEUTICALS INC,N,Active,2003-06-05
007409,001,BENTYL,DICYCLOMINE HYDROCHLORIDE,20MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,DISCN,,Y,N,ALLERGAN SALES LLC,N,Discontinued,1984-10-15
209570,001,BENZNIDAZOLE,BENZNIDAZOLE,12.5MG,TABLET,ORAL,RX,,Y,N,CHEMO RESEARCH SL,N,Active,2017-08-29
209570,002,BENZNIDAZOLE,BENZNIDAZOLE,100MG,TABLET,ORAL,RX,,Y,Y,CHEMO RESEARCH SL,N,Active,2017-08-29
202061,001,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,AVET LIFESCIENCES LTD,A,Discontinued,2012-01-27
090473,001,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,25MG,TABLET,ORAL,RX,,N,N,CHARTWELL SCHEDULED LLC,A,Active,2010-09-15
090473,002,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,50MG,TABLET,ORAL,RX,AA,N,N,CHARTWELL SCHEDULED LLC,A,Active,2010-09-15
040714,001,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,EPIC PHARMA LLC,A,Discontinued,2007-10-29
090346,001,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,50MG,TABLET,ORAL,RX,AA,N,N,EPIC PHARMA LLC,A,Active,2015-12-15
040845,001,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,IMPAX LABORATORIES INC,A,Discontinued,2008-11-18
090968,001,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,50MG,TABLET,ORAL,RX,AA,N,Y,KVK TECH INC,A,Active,2010-07-20
040578,001,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,SCINOPHARM TAIWAN LTD,A,Discontinued,2006-04-17
040773,001,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,SPECGX LLC,A,Discontinued,2007-04-25
040747,002,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,TEDOR PHARMA INC,A,Discontinued,2007-03-30
040747,001,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,TEDOR PHARMA INC,A,Discontinued,2007-03-30
083206,001,BENZTHIAZIDE,BENZTHIAZIDE,50MG,TABLET,ORAL,DISCN,,N,N,PRIVATE FORMULATIONS INC,A,Discontinued,1982-01-01
040103,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,RX,AA,N,N,AIPING PHARMACEUTICAL INC,A,Active,1996-12-12
040103,002,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,RX,AA,N,N,AIPING PHARMACEUTICAL INC,A,Active,1996-12-12
040103,003,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,RX,AA,N,N,AIPING PHARMACEUTICAL INC,A,Active,1996-12-12
081265,003,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,RX,AA,N,N,CHARTWELL RX SCIENCES LLC,A,Active,1992-01-23
081265,002,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,RX,AA,N,N,CHARTWELL RX SCIENCES LLC,A,Active,1992-01-23
081265,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,RX,AA,N,N,CHARTWELL RX SCIENCES LLC,A,Active,1992-01-23
072264,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,RX,AA,N,N,EPIC PHARMA LLC,A,Active,1989-02-27
072265,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,RX,AA,N,N,EPIC PHARMA LLC,A,Active,1989-02-27
072266,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,RX,AA,N,N,EPIC PHARMA LLC,A,Active,1989-02-27
090294,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,DISCN,,N,N,INVAGEN PHARMACEUTICALS INC,A,Discontinued,2010-03-29
090294,002,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,DISCN,,N,N,INVAGEN PHARMACEUTICALS INC,A,Discontinued,2010-03-29
090294,003,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,DISCN,,N,N,INVAGEN PHARMACEUTICALS INC,A,Discontinued,2010-03-29
088877,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,1985-04-11
088894,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,1985-04-11
088895,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,1985-04-11
090168,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,RX,AA,N,N,LEADING PHARMA LLC,A,Active,2012-11-28
090168,002,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,RX,AA,N,N,LEADING PHARMA LLC,A,Active,2012-11-28
090168,003,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,RX,AA,N,N,LEADING PHARMA LLC,A,Active,2012-11-28
204713,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,RX,AA,N,Y,NUVO PHARMACEUTICAL INC,A,Active,2015-04-14
204713,002,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,RX,AA,N,Y,NUVO PHARMACEUTICAL INC,A,Active,2015-04-14
204713,003,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,RX,AA,N,Y,NUVO PHARMACEUTICAL INC,A,Active,2015-04-14
040706,002,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,DISCN,,N,N,OXFORD PHARMACEUTICALS LLC,A,Discontinued,2008-02-14
040706,003,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,DISCN,,N,N,OXFORD PHARMACEUTICALS LLC,A,Discontinued,2008-02-14
040706,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,DISCN,,N,N,OXFORD PHARMACEUTICALS LLC,A,Discontinued,2008-02-14
040715,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,RX,AA,N,N,PH HEALTH LTD,A,Active,2007-08-27
040715,002,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,RX,AA,N,N,PH HEALTH LTD,A,Active,2007-08-27
040715,003,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,RX,AA,N,N,PH HEALTH LTD,A,Active,2007-08-27
089058,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,RX,AA,N,N,PLIVA INC,A,Active,1988-08-10
089059,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,RX,AA,N,N,PLIVA INC,A,Active,1988-08-10
089060,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,RX,AA,N,N,PLIVA INC,A,Active,1988-08-10
212694,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,RX,AA,N,N,QUAGEN PHARMACEUTICALS LLC,A,Active,2025-02-11
212694,002,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,RX,AA,N,N,QUAGEN PHARMACEUTICALS LLC,A,Active,2025-02-11
212694,003,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,RX,AA,N,N,QUAGEN PHARMACEUTICALS LLC,A,Active,2025-02-11
088514,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,DISCN,,N,N,QUANTUM PHARMICS LTD,A,Discontinued,1984-01-31
088510,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,DISCN,,N,N,QUANTUM PHARMICS LTD,A,Discontinued,1984-01-31
088511,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,DISCN,,N,N,QUANTUM PHARMICS LTD,A,Discontinued,1984-01-31
089211,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,0.5MG,TABLET,ORAL,DISCN,,N,N,USL PHARMA INC,A,Discontinued,1988-06-14
089212,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,1MG,TABLET,ORAL,DISCN,,N,N,USL PHARMA INC,A,Discontinued,1988-06-14
089213,001,BENZTROPINE MESYLATE,BENZTROPINE MESYLATE,2MG,TABLET,ORAL,DISCN,,N,N,USL PHARMA INC,A,Discontinued,1988-06-14
019001,001,BEPADIN,BEPRIDIL HYDROCHLORIDE,200MG,TABLET,ORAL,DISCN,,N,N,MEDPOINTE PHARMACEUTICALS MEDPOINTE HEALTHCARE INC,N,Discontinued,1990-12-28
019001,002,BEPADIN,BEPRIDIL HYDROCHLORIDE,300MG,TABLET,ORAL,DISCN,,N,N,MEDPOINTE PHARMACEUTICALS MEDPOINTE HEALTHCARE INC,N,Discontinued,1990-12-28
019001,003,BEPADIN,BEPRIDIL HYDROCHLORIDE,400MG,TABLET,ORAL,DISCN,,N,N,MEDPOINTE PHARMACEUTICALS MEDPOINTE HEALTHCARE INC,N,Discontinued,1990-12-28
019865,001,BETAPACE,SOTALOL HYDROCHLORIDE,80MG,TABLET,ORAL,RX,AB,Y,N,LEGACY PHARMA INC,N,Active,1992-10-30
019865,005,BETAPACE,SOTALOL HYDROCHLORIDE,120MG,TABLET,ORAL,RX,AB,Y,N,LEGACY PHARMA INC,N,Active,1992-10-30
019865,002,BETAPACE,SOTALOL HYDROCHLORIDE,160MG,TABLET,ORAL,RX,AB,Y,Y,LEGACY PHARMA INC,N,Active,1992-10-30
019865,003,BETAPACE,SOTALOL HYDROCHLORIDE,240MG,TABLET,ORAL,RX,AB,Y,N,LEGACY PHARMA INC,N,Active,1992-10-30
019865,004,BETAPACE,SOTALOL HYDROCHLORIDE,320MG,TABLET,ORAL,DISCN,,N,N,LEGACY PHARMA INC,N,Active,1992-10-30
021151,006,BETAPACE AF,SOTALOL HYDROCHLORIDE,40MG,TABLET,ORAL,DISCN,,N,N,LEGACY PHARMA INC,N,Active,2000-02-22
021151,007,BETAPACE AF,SOTALOL HYDROCHLORIDE,60MG,TABLET,ORAL,DISCN,,N,N,LEGACY PHARMA INC,N,Active,2000-02-22
021151,001,BETAPACE AF,SOTALOL HYDROCHLORIDE,80MG,TABLET,ORAL,RX,AB,Y,N,LEGACY PHARMA INC,N,Active,2000-02-22
021151,005,BETAPACE AF,SOTALOL HYDROCHLORIDE,100MG,TABLET,ORAL,DISCN,,N,N,LEGACY PHARMA INC,N,Active,2000-02-22
021151,002,BETAPACE AF,SOTALOL HYDROCHLORIDE,120MG,TABLET,ORAL,RX,AB,Y,N,LEGACY PHARMA INC,N,Active,2000-02-22
021151,003,BETAPACE AF,SOTALOL HYDROCHLORIDE,160MG,TABLET,ORAL,RX,AB,Y,Y,LEGACY PHARMA INC,N,Active,2000-02-22
016053,002,BETAPAR,MEPREDNISONE,4MG,TABLET,ORAL,DISCN,,N,N,SCHERING CORP SUB SCHERING PLOUGH CORP,N,Discontinued,1982-01-01
061150,001,BETAPEN-VK,PENICILLIN V POTASSIUM,EQ 250MG BASE,TABLET,ORAL,DISCN,,N,N,BRISTOL LABORATORIES INC DIV BRISTOL MYERS CO,A,Discontinued,1982-01-01
061150,002,BETAPEN-VK,PENICILLIN V POTASSIUM,EQ 500MG BASE,TABLET,ORAL,DISCN,,N,N,BRISTOL LABORATORIES INC DIV BRISTOL MYERS CO,A,Discontinued,1982-01-01
075541,001,BETAXOLOL HYDROCHLORIDE,BETAXOLOL HYDROCHLORIDE,10MG,TABLET,ORAL,RX,AB,N,N,EPIC PHARMA LLC,A,Active,1999-10-22
075541,002,BETAXOLOL HYDROCHLORIDE,BETAXOLOL HYDROCHLORIDE,20MG,TABLET,ORAL,RX,AB,N,Y,EPIC PHARMA LLC,A,Active,1999-10-22
078962,001,BETAXOLOL HYDROCHLORIDE,BETAXOLOL HYDROCHLORIDE,10MG,TABLET,ORAL,RX,AB,N,N,KVK TECH INC,A,Active,2008-06-27
078962,002,BETAXOLOL HYDROCHLORIDE,BETAXOLOL HYDROCHLORIDE,20MG,TABLET,ORAL,RX,AB,N,N,KVK TECH INC,A,Active,2008-06-27
040492,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,ABLE LABORATORIES INC,A,Discontinued,2004-07-27
040483,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,ABLE LABORATORIES INC,A,Discontinued,2004-07-27
040485,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,ABLE LABORATORIES INC,A,Discontinued,2004-07-27
040509,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,ABLE LABORATORIES INC,A,Discontinued,2004-07-27
040552,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,ACTAVIS ELIZABETH LLC,A,Discontinued,2004-10-28
040553,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,ACTAVIS ELIZABETH LLC,A,Discontinued,2004-10-28
040554,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,ACTAVIS ELIZABETH LLC,A,Discontinued,2004-10-28
040551,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,ACTAVIS ELIZABETH LLC,A,Discontinued,2004-10-28
040855,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,RX,AA,N,Y,AMNEAL PHARMACEUTICAL,A,Active,2007-11-21
040855,002,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,RX,AA,N,Y,AMNEAL PHARMACEUTICAL,A,Active,2007-11-21
040855,003,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,RX,AA,N,Y,AMNEAL PHARMACEUTICAL,A,Active,2007-11-21
040855,004,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,RX,AA,N,Y,AMNEAL PHARMACEUTICAL,A,Active,2007-11-21
088288,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,ASCOT HOSP PHARMACEUTICALS INC DIV TRAVENOL LABORATORIES INC,A,Discontinued,1983-06-08
088289,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,ASCOT HOSP PHARMACEUTICALS INC DIV TRAVENOL LABORATORIES INC,A,Discontinued,1983-06-08
040728,002,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,RX,AA,N,N,CHARTWELL RX SCIENCES LLC,A,Active,2007-10-26
040728,003,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,RX,AA,N,N,CHARTWELL RX SCIENCES LLC,A,Active,2007-10-26
040728,004,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,RX,AA,N,N,CHARTWELL RX SCIENCES LLC,A,Active,2007-10-26
040728,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,RX,AA,N,N,CHARTWELL RX SCIENCES LLC,A,Active,2007-10-26
091256,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,RX,AA,N,N,HERITAGE PHARMA LABS INC,A,Active,2010-05-04
091256,002,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,RX,AA,N,N,HERITAGE PHARMA LABS INC,A,Active,2010-05-04
091256,003,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,RX,AA,N,N,HERITAGE PHARMA LABS INC,A,Active,2010-05-04
091256,004,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,RX,AA,N,N,HERITAGE PHARMA LABS INC,A,Active,2010-05-04
040721,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,IMPAX LABORATORIES INC,A,Discontinued,2006-11-01
040721,002,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,IMPAX LABORATORIES INC,A,Discontinued,2006-11-01
040721,003,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,IMPAX LABORATORIES INC,A,Discontinued,2006-11-01
040721,004,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,IMPAX LABORATORIES INC,A,Discontinued,2006-11-01
084689,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,A,Discontinued,1982-01-01
084702,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,1982-01-01
084712,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,1982-01-01
084074,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,1982-01-01
040677,002,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,2008-03-27
040677,003,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,2008-03-27
040677,004,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,2008-03-27
040677,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,LANNETT CO INC,A,Discontinued,2008-03-27
084353,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,SANDOZ INC,A,Discontinued,1982-01-01
084378,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,SANDOZ INC,A,Discontinued,1982-01-01
084379,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,SANDOZ INC,A,Discontinued,1982-01-01
084383,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,SANDOZ INC,A,Discontinued,1982-01-01
084384,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,SANDOZ INC,A,Discontinued,1982-01-01
040897,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,SUN PHARMACEUTICAL INDUSTRIES INC,A,Discontinued,2009-04-22
040897,002,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,SUN PHARMACEUTICAL INDUSTRIES INC,A,Discontinued,2009-04-22
040897,003,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,SUN PHARMACEUTICAL INDUSTRIES INC,A,Discontinued,2009-04-22
040897,004,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,SUN PHARMACEUTICAL INDUSTRIES INC,A,Discontinued,2009-04-22
040633,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,RX,AA,N,N,UPSHER SMITH LABORATORIES LLC,A,Active,2005-06-01
040634,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,RX,AA,N,N,UPSHER SMITH LABORATORIES LLC,A,Active,2005-06-01
040635,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,RX,AA,N,N,UPSHER SMITH LABORATORIES LLC,A,Active,2005-06-01
040636,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,RX,AA,N,N,UPSHER SMITH LABORATORIES LLC,A,Active,2005-06-01
084402,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
085230,002,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
085841,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
084408,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
085228,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
085842,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
084441,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
085229,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
085839,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
087397,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
087444,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,WATSON LABORATORIES INC,A,Discontinued,1982-01-01
040532,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,5MG,TABLET,ORAL,DISCN,,N,N,WOCKHARDT LTD,A,Discontinued,2003-09-29
040533,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,10MG,TABLET,ORAL,DISCN,,N,N,WOCKHARDT LTD,A,Discontinued,2003-09-29
040534,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,25MG,TABLET,ORAL,DISCN,,N,N,WOCKHARDT LTD,A,Discontinued,2003-09-29
040518,001,BETHANECHOL CHLORIDE,BETHANECHOL CHLORIDE,50MG,TABLET,ORAL,DISCN,,N,N,WOCKHARDT LTD,A,Discontinued,2003-09-29
021341,002,BEXTRA,VALDECOXIB,10MG,TABLET,ORAL,DISCN,,N,N,GD SEARLE LLC,N,Discontinued,2001-11-16
021341,003,BEXTRA,VALDECOXIB,20MG,TABLET,ORAL,DISCN,,N,N,GD SEARLE LLC,N,Discontinued,2001-11-16
022532,001,BEYAZ,DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM,"3MG,N/A;0.02MG,N/A;0.451MG,0.451MG",TABLET,ORAL,RX,AB,Y,Y,BAYER HEALTHCARE PHARMACEUTICALS INC,N,Active,2010-09-24
050662,001,BIAXIN,CLARITHROMYCIN,250MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,DISCN,,Y,N,ABBVIE INC,N,Discontinued,1991-10-31
050662,002,BIAXIN,CLARITHROMYCIN,500MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET,ORAL,DISCN,,Y,N,ABBVIE INC,N,Discontinued,1991-10-31
078917,001,BICALUTAMIDE,BICALUTAMIDE,50MG,TABLET,ORAL,RX,AB,N,N,ACCORD HEALTHCARE INC,A,Active,2009-07-06
079089,001,BICALUTAMIDE,BICALUTAMIDE,50MG,TABLET,ORAL,RX,AB,N,N,ADAPTIS PHARMA PRIVATE LTD,A,Active,2009-07-06
200274,001,BICALUTAMIDE,BICALUTAMIDE,50MG,TABLET,ORAL,DISCN,,N,N,APOTEX INC,A,Discontinued,2015-05-21
091011,001,BICALUTAMIDE,BICALUTAMIDE,50MG,TABLET,ORAL,RX,AB,N,N,CHARTWELL RX SCIENCES LLC,A,Active,2015-06-10
079045,001,BICALUTAMIDE,BICALUTAMIDE,50MG,TABLET,ORAL,DISCN,,N,N,FRESENIUS KABI USA LLC,A,Discontinued,2010-05-13
